path	start_line	end_line	author	commit	commit_url	authored	subject
.editorconfig	1	5	Oliver Lipkau	6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	https://github.com/AtlassianPS/JiraPS/commit/6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	2017-06-27T06:12:29+02:00	Enhance repo's environment (#147)
.editorconfig	7	10	Oliver Lipkau	6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	https://github.com/AtlassianPS/JiraPS/commit/6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	2017-06-27T06:12:29+02:00	Enhance repo's environment (#147)
.gitattributes	4	4	Oliver Lipkau	6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	https://github.com/AtlassianPS/JiraPS/commit/6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	2017-06-27T06:12:29+02:00	Enhance repo's environment (#147)
.gitattributes	8	8	Oliver Lipkau	6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	https://github.com/AtlassianPS/JiraPS/commit/6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	2017-06-27T06:12:29+02:00	Enhance repo's environment (#147)
.github/ISSUE_TEMPLATE/bug_report.md	14	14	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
.github/ISSUE_TEMPLATE/bug_report.md	31	32	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
.github/PULL_REQUEST_TEMPLATE.md	3	5	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
.github/PULL_REQUEST_TEMPLATE.md	7	9	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
.github/PULL_REQUEST_TEMPLATE.md	11	15	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
.github/PULL_REQUEST_TEMPLATE.md	17	17	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
.github/PULL_REQUEST_TEMPLATE.md	19	22	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
.github/PULL_REQUEST_TEMPLATE.md	25	26	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
.github/PULL_REQUEST_TEMPLATE.md	28	28	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
.github/PULL_REQUEST_TEMPLATE.md	31	32	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
.gitignore	1	1	Oliver Lipkau	f3f8338aa40b13b1b2ee08313e847602b22fec67	https://github.com/AtlassianPS/JiraPS/commit/f3f8338aa40b13b1b2ee08313e847602b22fec67	2017-08-05T09:45:36+02:00	Release v2.2.0
.gitignore	3	3	Joshua Taliaferro	4ff33f4b8340c8d249a3d6511feadc37e8548824	https://github.com/AtlassianPS/JiraPS/commit/4ff33f4b8340c8d249a3d6511feadc37e8548824	2016-12-13T20:27:59-06:00	Added Sphinx build directories
.gitignore	6	6	Joshua Taliaferro	67e3f20544971000c976e95d52e02bdeb445a7af	https://github.com/AtlassianPS/JiraPS/commit/67e3f20544971000c976e95d52e02bdeb445a7af	2017-05-22T10:22:22-05:00	Updated VSCode settings and CI pipeline
.gitignore	7	7	Oliver Lipkau	f3f8338aa40b13b1b2ee08313e847602b22fec67	https://github.com/AtlassianPS/JiraPS/commit/f3f8338aa40b13b1b2ee08313e847602b22fec67	2017-08-05T09:45:36+02:00	Release v2.2.0
.gitignore	12	12	Joshua Taliaferro	67e3f20544971000c976e95d52e02bdeb445a7af	https://github.com/AtlassianPS/JiraPS/commit/67e3f20544971000c976e95d52e02bdeb445a7af	2017-05-22T10:22:22-05:00	Updated VSCode settings and CI pipeline
.gitignore	16	20	Joshua Taliaferro	6d377bbb7305be7f3fdf2dbcf9243e1c0e5df531	https://github.com/AtlassianPS/JiraPS/commit/6d377bbb7305be7f3fdf2dbcf9243e1c0e5df531	2015-08-05T10:36:04-05:00	Updated .gitignore with OS files [skip ci]
.gitignore	22	27	Joshua Taliaferro	6d377bbb7305be7f3fdf2dbcf9243e1c0e5df531	https://github.com/AtlassianPS/JiraPS/commit/6d377bbb7305be7f3fdf2dbcf9243e1c0e5df531	2015-08-05T10:36:04-05:00	Updated .gitignore with OS files [skip ci]
.gitignore	29	30	Joshua Taliaferro	6d377bbb7305be7f3fdf2dbcf9243e1c0e5df531	https://github.com/AtlassianPS/JiraPS/commit/6d377bbb7305be7f3fdf2dbcf9243e1c0e5df531	2015-08-05T10:36:04-05:00	Updated .gitignore with OS files [skip ci]
.spelling	2	3	Oliver Lipkau	8748106fb920eaeffff5f356b59c695a1fd40122	https://github.com/AtlassianPS/JiraPS/commit/8748106fb920eaeffff5f356b59c695a1fd40122	2017-07-04T11:50:07+02:00	Allow Spell check on platyPS files
.spelling	12	12	Oliver Lipkau	8748106fb920eaeffff5f356b59c695a1fd40122	https://github.com/AtlassianPS/JiraPS/commit/8748106fb920eaeffff5f356b59c695a1fd40122	2017-07-04T11:50:07+02:00	Allow Spell check on platyPS files
.spelling	13	13	Oliver Lipkau	00ba57c72b69a6fcf3a50608393c77a8014eb204	https://github.com/AtlassianPS/JiraPS/commit/00ba57c72b69a6fcf3a50608393c77a8014eb204	2017-07-04T14:05:56+02:00	Update spelling dictionary.
.spelling	15	15	Oliver Lipkau	8748106fb920eaeffff5f356b59c695a1fd40122	https://github.com/AtlassianPS/JiraPS/commit/8748106fb920eaeffff5f356b59c695a1fd40122	2017-07-04T11:50:07+02:00	Allow Spell check on platyPS files
.vscode/settings.json	1	2	Joshua Taliaferro	67e3f20544971000c976e95d52e02bdeb445a7af	https://github.com/AtlassianPS/JiraPS/commit/67e3f20544971000c976e95d52e02bdeb445a7af	2017-05-22T10:22:22-05:00	Updated VSCode settings and CI pipeline
.vscode/settings.json	5	7	Oliver Lipkau	6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	https://github.com/AtlassianPS/JiraPS/commit/6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	2017-06-27T06:12:29+02:00	Enhance repo's environment (#147)
.vscode/settings.json	12	12	Oliver Lipkau	6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	https://github.com/AtlassianPS/JiraPS/commit/6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	2017-06-27T06:12:29+02:00	Enhance repo's environment (#147)
.vscode/settings.json	52	52	Oliver Lipkau	6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	https://github.com/AtlassianPS/JiraPS/commit/6c36cb7d8db2cc8538581a7de4bb3952c5c2119e	2017-06-27T06:12:29+02:00	Enhance repo's environment (#147)
CHANGELOG.md	1	2	Oliver Lipkau	f3f8338aa40b13b1b2ee08313e847602b22fec67	https://github.com/AtlassianPS/JiraPS/commit/f3f8338aa40b13b1b2ee08313e847602b22fec67	2017-08-05T09:45:36+02:00	Release v2.2.0
CHANGELOG.md	577	577	Oliver Lipkau	f3f8338aa40b13b1b2ee08313e847602b22fec67	https://github.com/AtlassianPS/JiraPS/commit/f3f8338aa40b13b1b2ee08313e847602b22fec67	2017-08-05T09:45:36+02:00	Release v2.2.0
CHANGELOG.md	585	585	Oliver Lipkau	f3f8338aa40b13b1b2ee08313e847602b22fec67	https://github.com/AtlassianPS/JiraPS/commit/f3f8338aa40b13b1b2ee08313e847602b22fec67	2017-08-05T09:45:36+02:00	Release v2.2.0
CHANGELOG.md	587	587	Oliver Lipkau	706158d7d2607cf1c3275c97f46d437fa2f05ad9	https://github.com/AtlassianPS/JiraPS/commit/706158d7d2607cf1c3275c97f46d437fa2f05ad9	2017-06-25T17:29:50+02:00	Update ChangeLog
CHANGELOG.md	589	589	Oliver Lipkau	706158d7d2607cf1c3275c97f46d437fa2f05ad9	https://github.com/AtlassianPS/JiraPS/commit/706158d7d2607cf1c3275c97f46d437fa2f05ad9	2017-06-25T17:29:50+02:00	Update ChangeLog
CHANGELOG.md	597	597	Oliver Lipkau	706158d7d2607cf1c3275c97f46d437fa2f05ad9	https://github.com/AtlassianPS/JiraPS/commit/706158d7d2607cf1c3275c97f46d437fa2f05ad9	2017-06-25T17:29:50+02:00	Update ChangeLog
CHANGELOG.md	616	616	Oliver Lipkau	706158d7d2607cf1c3275c97f46d437fa2f05ad9	https://github.com/AtlassianPS/JiraPS/commit/706158d7d2607cf1c3275c97f46d437fa2f05ad9	2017-06-25T17:29:50+02:00	Update ChangeLog
CHANGELOG.md	618	619	Oliver Lipkau	4587517fa9064815344e74b51ad187b9d491782f	https://github.com/AtlassianPS/JiraPS/commit/4587517fa9064815344e74b51ad187b9d491782f	2017-06-24T15:59:07+02:00	Update major version: 2.0.0
CHANGELOG.md	624	624	Oliver Lipkau	4587517fa9064815344e74b51ad187b9d491782f	https://github.com/AtlassianPS/JiraPS/commit/4587517fa9064815344e74b51ad187b9d491782f	2017-06-24T15:59:07+02:00	Update major version: 2.0.0
CHANGELOG.md	626	626	Joshua Taliaferro	329e7d3852a75c7f900fd653977ab5ca31589e8d	https://github.com/AtlassianPS/JiraPS/commit/329e7d3852a75c7f900fd653977ab5ca31589e8d	2016-08-21T01:06:04-05:00	Incremented version to 1.2.5
CHANGELOG.md	628	628	Joshua Taliaferro	329e7d3852a75c7f900fd653977ab5ca31589e8d	https://github.com/AtlassianPS/JiraPS/commit/329e7d3852a75c7f900fd653977ab5ca31589e8d	2016-08-21T01:06:04-05:00	Incremented version to 1.2.5
CHANGELOG.md	639	639	Joshua Taliaferro	329e7d3852a75c7f900fd653977ab5ca31589e8d	https://github.com/AtlassianPS/JiraPS/commit/329e7d3852a75c7f900fd653977ab5ca31589e8d	2016-08-21T01:06:04-05:00	Incremented version to 1.2.5
CHANGELOG.md	641	641	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	643	643	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	646	646	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	651	651	Joshua Taliaferro	963ba6cda34fe8efcb0991ac43d2f941009cc019	https://github.com/AtlassianPS/JiraPS/commit/963ba6cda34fe8efcb0991ac43d2f941009cc019	2015-12-10T14:35:13-06:00	Incremented version to 1.2.4
CHANGELOG.md	653	653	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	655	655	Joshua Taliaferro	0ee83ed0719e691bd3b05b5451d7267d4cf1d7c9	https://github.com/AtlassianPS/JiraPS/commit/0ee83ed0719e691bd3b05b5451d7267d4cf1d7c9	2015-12-02T14:32:26-06:00	Incremented version to 1.2.3.
CHANGELOG.md	657	657	Joshua Taliaferro	0ee83ed0719e691bd3b05b5451d7267d4cf1d7c9	https://github.com/AtlassianPS/JiraPS/commit/0ee83ed0719e691bd3b05b5451d7267d4cf1d7c9	2015-12-02T14:32:26-06:00	Incremented version to 1.2.3.
CHANGELOG.md	665	665	Joshua Taliaferro	0ee83ed0719e691bd3b05b5451d7267d4cf1d7c9	https://github.com/AtlassianPS/JiraPS/commit/0ee83ed0719e691bd3b05b5451d7267d4cf1d7c9	2015-12-02T14:32:26-06:00	Incremented version to 1.2.3.
CHANGELOG.md	667	667	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	669	669	Joshua Taliaferro	9a2ed80bb5f41dbaae45af7f935eabece091d2d6	https://github.com/AtlassianPS/JiraPS/commit/9a2ed80bb5f41dbaae45af7f935eabece091d2d6	2015-11-16T10:30:56-06:00	Incremented version to 1.2.2
CHANGELOG.md	671	671	Joshua Taliaferro	9a2ed80bb5f41dbaae45af7f935eabece091d2d6	https://github.com/AtlassianPS/JiraPS/commit/9a2ed80bb5f41dbaae45af7f935eabece091d2d6	2015-11-16T10:30:56-06:00	Incremented version to 1.2.2
CHANGELOG.md	681	681	Joshua Taliaferro	9a2ed80bb5f41dbaae45af7f935eabece091d2d6	https://github.com/AtlassianPS/JiraPS/commit/9a2ed80bb5f41dbaae45af7f935eabece091d2d6	2015-11-16T10:30:56-06:00	Incremented version to 1.2.2
CHANGELOG.md	683	683	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	685	685	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	688	688	Joshua Taliaferro	63c6c77eeb532231f37aed321835904f7d920af3	https://github.com/AtlassianPS/JiraPS/commit/63c6c77eeb532231f37aed321835904f7d920af3	2015-10-26T09:59:51-05:00	Incremented version to 1.2.1
CHANGELOG.md	690	690	Joshua Taliaferro	47da290c27c31a4998fd1b917ddde08238e74993	https://github.com/AtlassianPS/JiraPS/commit/47da290c27c31a4998fd1b917ddde08238e74993	2015-10-16T15:15:08-05:00	Incremented version to 1.1.2
CHANGELOG.md	692	692	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	694	694	Joshua Taliaferro	47da290c27c31a4998fd1b917ddde08238e74993	https://github.com/AtlassianPS/JiraPS/commit/47da290c27c31a4998fd1b917ddde08238e74993	2015-10-16T15:15:08-05:00	Incremented version to 1.1.2
CHANGELOG.md	696	696	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	698	698	Joshua Taliaferro	47da290c27c31a4998fd1b917ddde08238e74993	https://github.com/AtlassianPS/JiraPS/commit/47da290c27c31a4998fd1b917ddde08238e74993	2015-10-16T15:15:08-05:00	Incremented version to 1.1.2
CHANGELOG.md	700	700	Joshua Taliaferro	6c1ca4709a9b2b9fb308c5011a978b24de8eb8f7	https://github.com/AtlassianPS/JiraPS/commit/6c1ca4709a9b2b9fb308c5011a978b24de8eb8f7	2015-09-17T23:10:32-05:00	Merged branch feature-userManagement and incremented version to 1.1.0
CHANGELOG.md	702	702	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	704	704	Joshua Taliaferro	6c1ca4709a9b2b9fb308c5011a978b24de8eb8f7	https://github.com/AtlassianPS/JiraPS/commit/6c1ca4709a9b2b9fb308c5011a978b24de8eb8f7	2015-09-17T23:10:32-05:00	Merged branch feature-userManagement and incremented version to 1.1.0
CHANGELOG.md	706	706	Joshua Taliaferro	6c1ca4709a9b2b9fb308c5011a978b24de8eb8f7	https://github.com/AtlassianPS/JiraPS/commit/6c1ca4709a9b2b9fb308c5011a978b24de8eb8f7	2015-09-17T23:10:32-05:00	Merged branch feature-userManagement and incremented version to 1.1.0
CHANGELOG.md	708	708	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	710	710	Joshua Taliaferro	6c1ca4709a9b2b9fb308c5011a978b24de8eb8f7	https://github.com/AtlassianPS/JiraPS/commit/6c1ca4709a9b2b9fb308c5011a978b24de8eb8f7	2015-09-17T23:10:32-05:00	Merged branch feature-userManagement and incremented version to 1.1.0
CHANGELOG.md	712	712	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	714	714	Joshua Taliaferro	6c1ca4709a9b2b9fb308c5011a978b24de8eb8f7	https://github.com/AtlassianPS/JiraPS/commit/6c1ca4709a9b2b9fb308c5011a978b24de8eb8f7	2015-09-17T23:10:32-05:00	Merged branch feature-userManagement and incremented version to 1.1.0
CHANGELOG.md	716	716	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	718	718	Joshua Taliaferro	6c1ca4709a9b2b9fb308c5011a978b24de8eb8f7	https://github.com/AtlassianPS/JiraPS/commit/6c1ca4709a9b2b9fb308c5011a978b24de8eb8f7	2015-09-17T23:10:32-05:00	Merged branch feature-userManagement and incremented version to 1.1.0
CHANGELOG.md	720	720	Joshua Taliaferro	bd249c15aedf2bf790bf90dc29716398179f93c6	https://github.com/AtlassianPS/JiraPS/commit/bd249c15aedf2bf790bf90dc29716398179f93c6	2015-09-17T22:15:58-05:00	Created changelog
CHANGELOG.md	722	722	Joshua Taliaferro	a403e8186bcc067412f5c8c2fb6943977d0cbde3	https://github.com/AtlassianPS/JiraPS/commit/a403e8186bcc067412f5c8c2fb6943977d0cbde3	2016-08-21T00:52:23-05:00	Fixed markdown syntax
CHANGELOG.md	725	727	Joshua Taliaferro	ec05d81c26761a86d639abc22868bd6e97a1fe0b	https://github.com/AtlassianPS/JiraPS/commit/ec05d81c26761a86d639abc22868bd6e97a1fe0b	2015-10-08T18:00:45-05:00	Incremented version to 1.1.1
CHANGELOG.md	728	728	Joshua Taliaferro	0ee83ed0719e691bd3b05b5451d7267d4cf1d7c9	https://github.com/AtlassianPS/JiraPS/commit/0ee83ed0719e691bd3b05b5451d7267d4cf1d7c9	2015-12-02T14:32:26-06:00	Incremented version to 1.2.3.
CHANGELOG.md	729	729	Joshua Taliaferro	ec05d81c26761a86d639abc22868bd6e97a1fe0b	https://github.com/AtlassianPS/JiraPS/commit/ec05d81c26761a86d639abc22868bd6e97a1fe0b	2015-10-08T18:00:45-05:00	Incremented version to 1.1.1
CHANGELOG.md	731	731	Joshua Taliaferro	ec05d81c26761a86d639abc22868bd6e97a1fe0b	https://github.com/AtlassianPS/JiraPS/commit/ec05d81c26761a86d639abc22868bd6e97a1fe0b	2015-10-08T18:00:45-05:00	Incremented version to 1.1.1
CHANGELOG.md	733	733	Joshua Taliaferro	ec05d81c26761a86d639abc22868bd6e97a1fe0b	https://github.com/AtlassianPS/JiraPS/commit/ec05d81c26761a86d639abc22868bd6e97a1fe0b	2015-10-08T18:00:45-05:00	Incremented version to 1.1.1
CHANGELOG.md	735	735	Oliver Lipkau	706158d7d2607cf1c3275c97f46d437fa2f05ad9	https://github.com/AtlassianPS/JiraPS/commit/706158d7d2607cf1c3275c97f46d437fa2f05ad9	2017-06-25T17:29:50+02:00	Update ChangeLog
CONTRIBUTING.md	2	2	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
CONTRIBUTING.md	4	4	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
CONTRIBUTING.md	6	6	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
CONTRIBUTING.md	53	53	Oliver Lipkau	47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	https://github.com/AtlassianPS/JiraPS/commit/47ddf23cc3df1a2d3c6dd76451e4eb81a28d4aa5	2017-07-03T18:59:18Z	fix lfcr
JiraPS.build.ps1	32	32	Oliver Lipkau	64b8b4582e0d30412633d22acbc05f3a4281ff29	https://github.com/AtlassianPS/JiraPS/commit/64b8b4582e0d30412633d22acbc05f3a4281ff29	2017-06-30T15:28:34+02:00	Migration to `Invoke-Build`
JiraPS.build.ps1	81	81	Oliver Lipkau	2a8d7a0dc6dd25b8e15182526de6d32412ede101	https://github.com/AtlassianPS/JiraPS/commit/2a8d7a0dc6dd25b8e15182526de6d32412ede101	2017-07-03T14:05:03+02:00	Add debug message to Appveyor
JiraPS.build.ps1	82	82	Oliver Lipkau	64b8b4582e0d30412633d22acbc05f3a4281ff29	https://github.com/AtlassianPS/JiraPS/commit/64b8b4582e0d30412633d22acbc05f3a4281ff29	2017-06-30T15:28:34+02:00	Migration to `Invoke-Build`
JiraPS.build.ps1	126	126	Oliver Lipkau	64b8b4582e0d30412633d22acbc05f3a4281ff29	https://github.com/AtlassianPS/JiraPS/commit/64b8b4582e0d30412633d22acbc05f3a4281ff29	2017-06-30T15:28:34+02:00	Migration to `Invoke-Build`
JiraPS.build.ps1	148	149	Oliver Lipkau	64b8b4582e0d30412633d22acbc05f3a4281ff29	https://github.com/AtlassianPS/JiraPS/commit/64b8b4582e0d30412633d22acbc05f3a4281ff29	2017-06-30T15:28:34+02:00	Migration to `Invoke-Build`
JiraPS.build.ps1	174	174	Oliver Lipkau	64b8b4582e0d30412633d22acbc05f3a4281ff29	https://github.com/AtlassianPS/JiraPS/commit/64b8b4582e0d30412633d22acbc05f3a4281ff29	2017-06-30T15:28:34+02:00	Migration to `Invoke-Build`
JiraPS.build.ps1	180	181	Oliver Lipkau	64b8b4582e0d30412633d22acbc05f3a4281ff29	https://github.com/AtlassianPS/JiraPS/commit/64b8b4582e0d30412633d22acbc05f3a4281ff29	2017-06-30T15:28:34+02:00	Migration to `Invoke-Build`
JiraPS.build.ps1	193	194	Oliver Lipkau	64b8b4582e0d30412633d22acbc05f3a4281ff29	https://github.com/AtlassianPS/JiraPS/commit/64b8b4582e0d30412633d22acbc05f3a4281ff29	2017-06-30T15:28:34+02:00	Migration to `Invoke-Build`
JiraPS.build.ps1	387	387	Oliver Lipkau	64b8b4582e0d30412633d22acbc05f3a4281ff29	https://github.com/AtlassianPS/JiraPS/commit/64b8b4582e0d30412633d22acbc05f3a4281ff29	2017-06-30T15:28:34+02:00	Migration to `Invoke-Build`
JiraPS.build.ps1	404	404	Oliver Lipkau	64b8b4582e0d30412633d22acbc05f3a4281ff29	https://github.com/AtlassianPS/JiraPS/commit/64b8b4582e0d30412633d22acbc05f3a4281ff29	2017-06-30T15:28:34+02:00	Migration to `Invoke-Build`
JiraPS/JiraPS.format.ps1xml	1	4	Joshua Taliaferro	c33b95778148439dadd643091cd7d72565036653	https://github.com/AtlassianPS/JiraPS/commit/c33b95778148439dadd643091cd7d72565036653	2015-07-08T14:51:09-05:00	Initial commit
JiraPS/JiraPS.format.ps1xml	5	5	Oliver Lipkau	ed7513e37f3a05d04a2c1e1652e3ca28ded60347	https://github.com/AtlassianPS/JiraPS/commit/ed7513e37f3a05d04a2c1e1652e3ca28ded60347	2017-06-24T15:07:29+02:00	Rename module to new name `JiraPS`
JiraPS/JiraPS.format.ps1xml	6	6	Joshua Taliaferro	c33b95778148439dadd643091cd7d72565036653	https://github.com/AtlassianPS/JiraPS/commit/c33b95778148439dadd643091cd7d72565036653	2015-07-08T14:51:09-05:00	Initial commit
JiraPS/JiraPS.format.ps1xml	8	50	Joshua Taliaferro	c33b95778148439dadd643091cd7d72565036653	https://github.com/AtlassianPS/JiraPS/commit/c33b95778148439dadd643091cd7d72565036653	2015-07-08T14:51:09-05:00	Initial commit
JiraPS/JiraPS.format.ps1xml	51	51	Joshua Taliaferro	6cc3939d091bd8826fdc169b4975652547d3551c	https://github.com/AtlassianPS/JiraPS/commit/6cc3939d091bd8826fdc169b4975652547d3551c	2015-09-03T23:19:16-05:00	Added user formatting data
JiraPS/JiraPS.format.ps1xml	52	52	Oliver Lipkau	ed7513e37f3a05d04a2c1e1652e3ca28ded60347	https://github.com/AtlassianPS/JiraPS/commit/ed7513e37f3a05d04a2c1e1652e3ca28ded60347	2017-06-24T15:07:29+02:00	Rename module to new name `JiraPS`
JiraPS/JiraPS.format.ps1xml	53	53	Joshua Taliaferro	6cc3939d091bd8826fdc169b4975652547d3551c	https://github.com/AtlassianPS/JiraPS/commit/6cc3939d091bd8826fdc169b4975652547d3551c	2015-09-03T23:19:16-05:00	Added user formatting data
JiraPS/JiraPS.format.ps1xml	55	58	Joshua Taliaferro	c33b95778148439dadd643091cd7d72565036653	https://github.com/AtlassianPS/JiraPS/commit/c33b95778148439dadd643091cd7d72565036653	2015-07-08T14:51:09-05:00	Initial commit
JiraPS/JiraPS.format.ps1xml	59	59	Joshua Taliaferro	6cc3939d091bd8826fdc169b4975652547d3551c	https://github.com/AtlassianPS/JiraPS/commit/6cc3939d091bd8826fdc169b4975652547d3551c	2015-09-03T23:19:16-05:00	Added user formatting data
